CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2019-14234,SQL Injection in Django,critical,https://github.com/django/django,2019-08-09T13:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-14234', 'https://groups.google.com/forum/#!topic/django-announce/jIoju2-KLDs', 'https://github.com/django/django/commit/4f5b58f5cd3c57fee9972ab074f8dc6895d8f387', 'https://github.com/django/django/commit/ed682a24fca774818542757651bfba576c3fc3ef', 'https://github.com/django/django/commit/f74b3ae3628c26e1b4f8db3d13a91d52a833a975', 'https://docs.djangoproject.com/en/dev/releases/security', 'https://github.com/advisories/GHSA-6r97-cj55-9hrq', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2019-13.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/STVX7X7IDWAH5SKE6MBMY3TEI6ZODBTK', 'https://seclists.org/bugtraq/2019/Aug/15', 'https://security.gentoo.org/glsa/202004-17', 'https://security.netapp.com/advisory/ntap-20190828-0002', 'https://www.debian.org/security/2019/dsa-4498', 'https://www.djangoproject.com/weblog/2019/aug/01/security-releases', 'http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00025.html']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.21124, 'percentile': 0.95462}",
CVE-2018-19800,aubio Buffer Overflow vulnerability,critical,https://github.com/aubio/aubio,2019-06-07T17:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2018-19800', 'https://github.com/aubio/aubio/blob/0.4.9/ChangeLog', 'https://github.com/aubio/aubio/commit/b1559f4c9ce2b304d8d27ffdc7128b6795ca82e5', 'https://github.com/pypa/advisory-database/tree/main/vulns/aubio/PYSEC-2019-162.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/IYIKPYXZIWYWWNNORSKWRCFFCP6AFMRZ', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OHIRMWW4JQ6UHJK4AVBJLFRLE2TPKC2W', 'http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00063.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00067.html', 'https://github.com/advisories/GHSA-grmf-4fq6-2r79']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00778, 'percentile': 0.72603}",
CVE-2019-1010268,Improper Restriction of XML External Entity Reference in ladon,critical,https://bitbucket.org/jakobsg/ladon,2019-07-18T17:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-1010268', 'https://bitbucket.org/jakobsg/ladon/src/42944fc012a3a48214791c120ee5619434505067/src/ladon/interfaces/soap.py#lines-688', 'https://www.exploit-db.com/exploits/43113', 'https://bitbucket.org/jakobsg/ladon/pull-requests/9', 'https://github.com/advisories/GHSA-vg35-vc9f-q7x2', 'https://github.com/pypa/advisory-database/tree/main/vulns/ladon/PYSEC-2019-184.yaml']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.13242, 'percentile': 0.93757}",
CVE-2015-5306,Injection vulnerability that affects ironic-discoverd,critical,https://opendev.org/openstack/ironic-inspector,2015-11-25T20:59:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2015-5306', 'https://access.redhat.com/errata/RHSA-2015:1929', 'https://bugs.launchpad.net/ironic-inspector/+bug/1506419', 'https://bugzilla.redhat.com/show_bug.cgi?id=1273698', 'http://rhn.redhat.com/errata/RHSA-2015-2685.html', 'https://opendev.org/openstack/ironic-inspector/commit/77d0052c5133034490386fbfadfdb1bdb49aa44f', 'https://access.redhat.com/errata/RHSA-2015:2685', 'https://access.redhat.com/security/cve/CVE-2015-5306', 'https://github.com/pypa/advisory-database/tree/main/vulns/ironic-inspector/PYSEC-2015-28.yaml', 'https://opendev.org/openstack/ironic-inspector/commit/2c64da2bee6eeea27c08eb7a94894feaa5494910', 'https://github.com/advisories/GHSA-x64g-wjmw-w328']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 8.1}","{'percentage': 0.00337, 'percentile': 0.55917}",
CVE-2019-13177,Improper Verification of Cryptographic Signature in django-rest-registration,critical,https://github.com/apragacz/django-rest-registration,,"['https://github.com/apragacz/django-rest-registration/security/advisories/GHSA-p3w6-jcg4-52xh', 'https://nvd.nist.gov/vuln/detail/CVE-2019-13177', 'https://github.com/advisories/GHSA-p3w6-jcg4-52xh', 'https://github.com/apragacz/django-rest-registration/releases/tag/0.5.0', 'https://github.com/apragacz/django-rest-registration/commit/26d094fab65ea8c2694fdfb6a3ab95a7808b62d5', 'https://github.com/pypa/advisory-database/tree/main/vulns/django-rest-registration/PYSEC-2019-20.yaml']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00405, 'percentile': 0.59837}",
CVE-2019-12300,Improper Authentication in Buildbot,critical,https://github.com/buildbot/buildbot,2019-05-23T15:30:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-12300', 'https://github.com/buildbot/buildbot/wiki/OAuth-vulnerability-in-using-submitted-authorization-token-for-authentication', 'https://github.com/advisories/GHSA-g86p-hgx5-2pfh', 'https://github.com/pypa/advisory-database/tree/main/vulns/buildbot/PYSEC-2019-6.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4XLOM2K4M4723BCLHZJEX52KJXZSEVRL', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/7GXKO7OYLKBTXXXKF4VPHWT7GVYWFVYA']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00421, 'percentile': 0.61184}",
CVE-2018-7575,Integer Overflow or Wraparound in Google TensorFlow,critical,https://github.com/tensorflow/tensorflow,2019-04-24T21:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2018-7575', 'https://github.com/tensorflow/tensorflow/blob/master/tensorflow/security/advisory/tfsa-2018-004.md', 'https://github.com/tensorflow/tensorflow/commit/d107fee1e4a9a4462f01564798d345802acc2aef', 'https://github.com/advisories/GHSA-mw6v-crh8-8533', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2019-223.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2019-230.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2019-205.yaml']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00176, 'percentile': 0.3951}",
CVE-2019-7164,SQLAlchemy vulnerable to SQL Injection via order_by parameter,critical,https://github.com/sqlalchemy/sqlalchemy,2019-02-20T00:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-7164', 'https://github.com/sqlalchemy/sqlalchemy/issues/4481', 'https://access.redhat.com/errata/RHSA-2019:0981', 'https://access.redhat.com/errata/RHSA-2019:0984', 'https://github.com/advisories/GHSA-887w-45rq-vxgf', 'https://lists.debian.org/debian-lts-announce/2019/03/msg00020.html', 'https://www.oracle.com/security-alerts/cpujan2021.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00087.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00010.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00016.html', 'https://lists.debian.org/debian-lts-announce/2021/11/msg00005.html', 'https://github.com/sqlalchemy/sqlalchemy/commit/30307c4616ad67c01ddae2e1e8e34fabf6028414', 'https://github.com/pypa/advisory-database/tree/main/vulns/sqlalchemy/PYSEC-2019-123.yaml']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.01979, 'percentile': 0.82719}",
CVE-2019-7548,SQLAlchemy is vulnerable to SQL Injection via group_by parameter ,critical,https://github.com/sqlalchemy/sqlalchemy,2019-02-06T21:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-7548', 'https://github.com/sqlalchemy/sqlalchemy/issues/4481#issuecomment-461204518', 'https://access.redhat.com/errata/RHSA-2019:0981', 'https://access.redhat.com/errata/RHSA-2019:0984', 'https://github.com/advisories/GHSA-38fc-9xqv-7f7q', 'https://github.com/no-security/sqlalchemy_test', 'https://lists.debian.org/debian-lts-announce/2019/03/msg00020.html', 'https://www.oracle.com/security-alerts/cpujan2021.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00087.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00010.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00016.html', 'https://lists.debian.org/debian-lts-announce/2021/11/msg00005.html', 'https://github.com/sqlalchemy/sqlalchemy/issues/4510', 'https://github.com/pypa/advisory-database/tree/main/vulns/sqlalchemy/PYSEC-2019-124.yaml']","{'vector_string': 'CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'score': 7.8}","{'percentage': 0.01109, 'percentile': 0.77111}",
CVE-2019-5729,splunk-sdk does not properly verify untrusted TLS server certificates,critical,https://github.com/splunk/splunk-sdk-python,,"['https://nvd.nist.gov/vuln/detail/CVE-2019-5729', 'https://github.com/advisories/GHSA-f58w-649r-qjr9', 'https://www.splunk.com/view/SP-CAAAQAD', 'https://github.com/pypa/advisory-database/tree/main/vulns/splunk-sdk/PYSEC-2019-203.yaml']","{'vector_string': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 8.1}","{'percentage': 0.00187, 'percentile': 0.41064}",
CVE-2019-7539,ipycache is vulnerable to Code Injection,critical,https://github.com/rossant/ipycache,2019-03-21T21:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2019-7539', 'https://github.com/rossant/ipycache/issues/47', 'https://github.com/advisories/GHSA-gcm4-q2pg-xw89', 'https://github.com/adi928/ipycache/commit/9cc7cb891ff169b3e8a6f5e84afd8238f566ad8e', 'https://github.com/adi928/ipycache/commit/c73a726744c90cc2cb200b159edbaf5deddcb753', 'https://github.com/pypa/advisory-database/tree/main/vulns/ipycache/PYSEC-2019-180.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H', 'score': 9.7}","{'percentage': 0.00281, 'percentile': 0.50972}",
CVE-2017-17836,Apache Airflow vulnerable to XSS,critical,https://github.com/apache/airflow,,"['https://nvd.nist.gov/vuln/detail/CVE-2017-17836', 'https://github.com/advisories/GHSA-9gqg-3fxr-9hv7', 'https://lists.apache.org/thread.html/ade4d54ebf614f68dc81a08891755e60ea58ba88e0209233eeea5f57@%3Cdev.airflow.apache.org%3E', 'https://github.com/pypa/advisory-database/tree/main/vulns/apache-airflow/PYSEC-2019-149.yaml']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00578, 'percentile': 0.67524}",
CVE-2017-1002157,modulemd uses an unsafe function for processing externally provided data,critical,https://github.com/xsuchy/modulemd,2019-01-10T21:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2017-1002157', 'https://pagure.io/modulemd/issue/55', 'https://github.com/pypa/advisory-database/tree/main/vulns/modulemd/PYSEC-2019-153.yaml', 'https://github.com/advisories/GHSA-jhjh-ghwx-6h7r']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00725, 'percentile': 0.71512}",
CVE-2017-0906,Recurly vulnerable to SSRF,critical,,,"['https://nvd.nist.gov/vuln/detail/CVE-2017-0906', 'https://github.com/recurly/recurly-client-python/commit/049c74699ce93cf126feff06d632ea63fba36742', 'https://hackerone.com/reports/288635', 'https://github.com/advisories/GHSA-38rv-5jqc-m2cv', 'https://dev.recurly.com/page/python-updates', 'https://github.com/pypa/advisory-database/tree/main/vulns/recurly/PYSEC-2017-68.yaml']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00519, 'percentile': 0.6591}",
CVE-2018-7753,Bleach URI Scheme Restriction Bypass,critical,https://github.com/mozilla/bleach,,"['https://nvd.nist.gov/vuln/detail/CVE-2018-7753', 'https://github.com/mozilla/bleach/commit/c5df5789ec3471a31311f42c2d19fc2cf21b35ef', 'https://bugs.debian.org/892252', 'https://github.com/mozilla/bleach/releases/tag/v2.1.3', 'https://github.com/pypa/advisory-database/tree/main/vulns/bleach/PYSEC-2018-51.yaml', 'https://github.com/advisories/GHSA-m9mq-p2f9-cfqv']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00511, 'percentile': 0.65532}",
CVE-2017-18342,PyYAML insecurely deserializes YAML strings leading to arbitrary code execution,critical,https://github.com/yaml/pyyaml,,"['https://nvd.nist.gov/vuln/detail/CVE-2017-18342', 'https://github.com/marshmallow-code/apispec/issues/278', 'https://github.com/yaml/pyyaml/issues/193', 'https://github.com/yaml/pyyaml/pull/74', 'https://github.com/yaml/pyyaml/blob/master/CHANGES', 'https://github.com/yaml/pyyaml/wiki/PyYAML-yaml.load(input)-Deprecation', 'https://security.gentoo.org/glsa/202003-45', 'https://github.com/yaml/pyyaml/commit/7b68405c81db889f83c32846462b238ccae5be80', 'https://github.com/pypa/advisory-database/tree/main/vulns/pyyaml/PYSEC-2018-49.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JEX7IPV5P2QJITAMA5Z63GQCZA5I6NVZ', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KSQQMRUQSXBSUXLCRD3TSZYQ7SEZRKCE', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M6JCFGEIEOFMWWIXGHSELMKQDD4CV2BA', 'https://github.com/advisories/GHSA-rprw-h62v-c2w7']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.05055, 'percentile': 0.89364}",
CVE-2018-20133,Code injection in ymlref,critical,https://github.com/dexter2206/ymlref,,"['https://nvd.nist.gov/vuln/detail/CVE-2018-20133', 'https://github.com/dexter2206/ymlref/issues/2', 'https://github.com/pypa/advisory-database/tree/main/vulns/ymlref/PYSEC-2018-103.yaml', 'https://github.com/advisories/GHSA-8r8j-xvfj-36f9']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00418, 'percentile': 0.60618}",
CVE-2013-7459,Buffer Overflow in pycrypto,critical,https://github.com/dlitz/pycrypto,,"['https://nvd.nist.gov/vuln/detail/CVE-2013-7459', 'https://github.com/dlitz/pycrypto/issues/176', 'https://github.com/dlitz/pycrypto/commit/8dbe0dc3eea5c689d4f76b37b93fe216cf1f00d4', 'https://bugzilla.redhat.com/show_bug.cgi?id=1409754', 'https://github.com/advisories/GHSA-cq27-v7xp-c356', 'https://security.gentoo.org/glsa/201702-14', 'http://www.openwall.com/lists/oss-security/2016/12/27/8', 'https://github.com/pypa/advisory-database/tree/main/vulns/pycrypto/PYSEC-2017-94.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/C6BWNADPLKDBBQBUT3P75W7HAJCE7M3B', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/RJ37R2YLX56YZABFNAOWV4VTHTGYREAE']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.13429, 'percentile': 0.93943}",
CVE-2018-20060,Exposure of Sensitive Information to an Unauthorized Actor in urllib3,critical,https://github.com/urllib3/urllib3,2018-12-11T17:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2018-20060', 'https://github.com/urllib3/urllib3/issues/1316', 'https://github.com/urllib3/urllib3/pull/1346', 'https://access.redhat.com/errata/RHSA-2019:2272', 'https://bugzilla.redhat.com/show_bug.cgi?id=1649153', 'https://github.com/urllib3/urllib3/blob/master/CHANGES.rst', 'https://lists.debian.org/debian-lts-announce/2021/06/msg00015.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00039.html', 'https://github.com/urllib3/urllib3/commit/560bd227b90f74417ffaedebf5f8d05a8ee4f532', 'https://github.com/pypa/advisory-database/tree/main/vulns/urllib3/PYSEC-2018-32.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/5SJERZEJDSUYQP7BNBXMBHRHGY26HRZD', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/BXLAXHM3Z6DUCXZ7ZXZ2EAYJXWDCZFCT', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/XWP36YW3KSVLXDBY3QJKDYEPCIMN3VQZ', 'https://usn.ubuntu.com/3990-1', 'https://security.netapp.com/advisory/ntap-20241227-0010', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/XWP36YW3KSVLXDBY3QJKDYEPCIMN3VQZ', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/BXLAXHM3Z6DUCXZ7ZXZ2EAYJXWDCZFCT', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/5SJERZEJDSUYQP7BNBXMBHRHGY26HRZD', 'https://github.com/advisories/GHSA-www2-v7xj-xrc6']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00442, 'percentile': 0.62505}",
CVE-2018-8021,Deserialization of Untrusted Data in superset,critical,https://github.com/apache/superset,,"['https://nvd.nist.gov/vuln/detail/CVE-2018-8021', 'https://github.com/apache/superset/pull/4243', 'https://github.com/apache/superset/commit/2c72a7ae4fc0a8bac1f037a79efa90e1c5549710', 'https://github.com/apache/incubator-superset/pull/4243', 'https://github.com/advisories/GHSA-vxp9-wv2f-wqmw', 'https://github.com/pypa/advisory-database/tree/main/vulns/superset/PYSEC-2018-74.yaml', 'https://www.exploit-db.com/exploits/45933']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.78272, 'percentile': 0.98969}",
CVE-2014-1929,python-gnupg vulnerable to shell injection,critical,https://github.com/vsajip/python-gnupg,,"['https://nvd.nist.gov/vuln/detail/CVE-2014-1929', 'https://github.com/advisories/GHSA-vcr5-xr9h-mvc5', 'http://seclists.org/oss-sec/2014/q1/245', 'http://seclists.org/oss-sec/2014/q1/335', 'http://www.debian.org/security/2014/dsa-2946', 'https://alioth-lists.debian.net/pipermail/debian-security-tracker-commits/2014-June/028512.html', 'https://code.google.com/archive/p/python-gnupg/issues/98', 'https://web.archive.org/web/20200228170437/http://www.securityfocus.com/bid/65539', 'https://www.openwall.com/lists/oss-security/2014/02/04/3', 'https://www.openwall.com/lists/oss-security/2014/02/04/4', 'https://github.com/pypa/advisory-database/tree/main/vulns/python-gnupg/PYSEC-2014-92.yaml']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00063, 'percentile': 0.19964}",
CVE-2013-2233,Ansible fails to cache SSH host keys,critical,https://github.com/ansible/ansible,,"['https://nvd.nist.gov/vuln/detail/CVE-2013-2233', 'https://github.com/ansible/ansible/issues/857', 'https://bugzilla.redhat.com/show_bug.cgi?id=980821', 'https://github.com/advisories/GHSA-9x6q-5423-w5v9', 'https://www.ansible.com/security', 'http://www.openwall.com/lists/oss-security/2013/07/01/2', 'http://www.openwall.com/lists/oss-security/2013/07/02/6', 'https://github.com/pypa/advisory-database/tree/main/vulns/ansible/PYSEC-2018-36.yaml']","{'vector_string': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 7.4}","{'percentage': 0.00369, 'percentile': 0.57655}",
CVE-2016-8628,Ansible fails to properly sanitize fact variables sent from the Ansible controller,critical,https://github.com/ansible/ansible,,"['https://nvd.nist.gov/vuln/detail/CVE-2016-8628', 'https://github.com/advisories/GHSA-jg4f-jqm5-4mgq', 'https://github.com/ansible/ansible/commit/35938b907dfcd1106ca40b794f0db446bdb8cf09', 'https://access.redhat.com/errata/RHSA-2016:2778', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2016-8628', 'https://github.com/ansible/ansible/issues/41903', 'https://github.com/pypa/advisory-database/tree/main/vulns/ansible/PYSEC-2018-38.yaml', 'https://web.archive.org/web/20200227214455/http://www.securityfocus.com/bid/94109']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H', 'score': 9.1}","{'percentage': 0.005, 'percentile': 0.65013}",
